objid,run,rerun,camcol,field,obj,type,ra,dec,u,g,r,i,z,Err_u,Err_g,Err_r,Err_i,Err_z
588848899934126391,756,44,3,756,311,6,229.01355724,-0.10862498,21.924782,20.760136,20.434853,20.331133,20.306004,0.146138,0.025377,0.027395,0.036092,0.130319
588848899934128873,756,44,3,756,2793,6,229.01225778,-0.10639633,22.654366,21.363031,21.140282,21.005909,21.113327,0.268497,0.039587,0.047871,0.063357,0.257287
588848899934126376,756,44,3,756,296,6,229.01241894,-0.1101045,21.087069,19.882877,19.303696,19.09959,19.023293,0.07694,0.014452,0.012605,0.01468,0.045679
588848899934126378,756,44,3,756,298,6,229.00901243,-0.10852281,21.453133,19.959274,19.409565,19.317123,19.531706,0.116563,0.016349,0.014762,0.019424,0.081684
588848899934127869,756,44,3,756,1789,6,229.01217577,-0.10374246,23.078615,21.782852,21.411413,21.291723,21.819368,0.391782,0.057197,0.06245,0.084761,0.466536
588848899934127871,756,44,3,756,1791,6,229.01145929,-0.10446356,23.363958,22.116795,21.752716,21.633825,20.175261,0.475009,0.073431,0.08145,0.110952,0.120381
588848899934126374,756,44,3,756,294,6,229.02002853,-0.10767717,19.86772,18.400761,17.756386,17.485035,17.364006,0.03199,6.660815E-3,5.727568E-3,6.092031E-3,0.013778
588848899934126388,756,44,3,756,308,6,229.01510956,-0.11288265,21.517828,20.487232,20.143755,19.982004,20.042679,0.123784,0.023832,0.025499,0.032697,0.128198
588848899934126393,756,44,3,756,313,3,229.00559263,-0.10857114,20.843061,17.757212,17.620871,17.357943,16.654881,0.442882,0.02833,0.029942,0.028761,0.06398
588848899934127237,756,44,3,756,1157,6,229.00785889,-0.10282127,23.620712,22.119698,21.890583,21.904715,22.602554,0.56667,0.073813,0.094329,0.143901,0.629222
588848899934127865,756,44,3,756,1785,6,229.01414085,-0.10369976,25.62076,21.484863,19.961866,18.782894,18.166798,0.548117,0.043419,0.019337,0.011811,0.023392
588848899934127867,756,44,3,756,1787,6,229.01310659,-0.10204703,22.480263,21.324842,21.019375,20.825935,20.939354,0.233713,0.038518,0.043386,0.054274,0.223895
588848899934127868,756,44,3,756,1788,6,229.0131043,-0.10092624,22.382147,21.567543,21.216133,21.277319,20.887678,0.216423,0.046467,0.050998,0.080024,0.213061
588848899934128174,756,44,3,756,2094,6,229.01695744,-0.10475327,22.44339,21.41164,21.119024,21.045391,21.072023,0.230898,0.041785,0.0479,0.066804,0.2562
588848899934126369,756,44,3,756,289,6,229.00463358,-0.10731149,15.459674,15.37091,14.757976,14.809492,13.164833,4.891993E-3,0.01318,0.01079,0.01148,4.723195E-3
588848899934126380,756,44,3,756,300,3,229.00851061,-0.1169983,21.124979,19.951923,19.565331,19.43133,19.535667,0.090148,0.016567,0.016633,0.021083,0.082549
588848899934126539,756,44,3,756,459,6,229.01668494,-0.11684999,21.827028,21.007456,20.725836,20.759344,20.658655,0.136755,0.030426,0.034588,0.052078,0.179174
588848899934126540,756,44,3,756,460,6,229.01754997,-0.11558825,22.091452,21.147118,20.833776,20.679344,20.729439,0.169638,0.033849,0.037642,0.048593,0.190623
588848899934127236,756,44,3,756,1156,6,229.00760681,-0.1021665,23.601555,20.866392,19.394419,18.589666,18.164564,0.566088,0.02799,0.013352,0.010595,0.023761
588848899934127238,756,44,3,756,1158,3,229.00707542,-0.1035772,23.582207,22.601391,22.180399,21.677835,21.343752,0.609236,0.120282,0.130281,0.128619,0.358068
588848899934127322,756,44,3,756,1242,6,229.01686327,-0.10180825,21.712162,20.945799,20.632675,20.509069,20.416199,0.126689,0.030171,0.033132,0.043245,0.147372
588848899934127345,756,44,3,756,1265,6,229.01784182,-0.09979924,22.382788,21.191357,20.851585,20.836014,20.704941,0.217959,0.035338,0.038474,0.055931,0.187734
588848899934127350,756,44,3,756,1270,6,229.01960174,-0.11264604,21.503374,20.494421,20.1852,20.019838,20.012159,0.10738,0.021572,0.023276,0.029138,0.106125
588848899934127351,756,44,3,756,1271,6,229.01847181,-0.11281456,22.350264,21.715061,21.462191,21.230265,20.897875,0.213958,0.05368,0.064282,0.079258,0.224808
588848899934127354,756,44,3,756,1274,6,229.02117287,-0.11119709,22.119436,21.162807,20.807907,20.597839,20.59326,0.173402,0.034248,0.036799,0.045061,0.166965
588848899934127356,756,44,3,756,1276,6,229.02186545,-0.11067676,22.97304,21.753586,21.363422,21.380455,21.413239,0.362186,0.056885,0.060524,0.091566,0.346587
588848899934127866,756,44,3,756,1786,6,229.01442137,-0.09966451,22.254799,21.442314,21.048477,21.121145,20.889097,0.193911,0.042436,0.04455,0.070132,0.215396
588848899934127870,756,44,3,756,1790,6,229.01395071,-0.09885372,23.324589,21.926615,21.627701,21.434797,21.521645,0.459503,0.061856,0.071875,0.091378,0.354537
588848899934128917,756,44,3,756,2837,6,229.02029361,-0.11453634,23.922014,22.576246,22.230913,22.233971,21.648228,0.669406,0.105918,0.121048,0.184152,0.393622
588848899934129429,756,44,3,756,3349,6,229.0115498,-0.10019164,23.561722,23.505857,22.82687,22.916367,22.17927,0.538098,0.228052,0.200979,0.322941,0.54447
588848899934126371,756,44,3,756,291,6,229.00076289,-0.10637801,18.840702,17.545797,17.506639,17.507631,17.562113,0.017188,4.861597E-3,5.241258E-3,6.123553E-3,0.015593
588848899934126381,756,44,3,756,301,6,229.00772404,-0.11758281,21.728252,20.502014,20.030609,19.866367,19.81197,0.12679,0.021636,0.020373,0.025119,0.085711
588848899934126382,756,44,3,756,302,3,229.02415881,-0.10696166,23.09516,23.571585,21.310102,19.577644,18.980757,0.459285,0.29327,0.068407,0.023337,0.05167
588848899934126385,756,44,3,756,305,3,229.00278657,-0.11127738,21.295734,20.243784,19.554787,19.22237,19.129194,0.114231,0.021436,0.017917,0.020013,0.068088
588848899934126389,756,44,3,756,309,3,229.02314572,-0.10826388,21.404173,20.362261,19.989468,19.826792,19.66515,0.118587,0.022506,0.023586,0.030155,0.097919
588848899934126398,756,44,3,756,318,6,229.00551681,-0.09966686,21.26543,20.229902,19.863977,19.770546,19.710861,0.09419,0.018828,0.019301,0.025507,0.088683
588848899934126399,756,44,3,756,319,6,229.00502124,-0.10095268,21.76539,20.58745,20.219797,20.110893,20.101065,0.131246,0.023271,0.023587,0.030646,0.109556
588848899934126401,756,44,3,756,321,6,229.00478726,-0.1014789,22.047812,21.14249,20.816851,20.720657,20.622921,0.166162,0.034156,0.037738,0.050182,0.172216
588848899934126405,756,44,3,756,325,6,229.00613729,-0.09918819,23.213741,22.346064,21.831446,21.479572,21.197521,0.450234,0.094586,0.093571,0.104362,0.307522
588848899934126407,756,44,3,756,327,6,229.00350436,-0.10120215,23.758078,22.638622,22.028219,21.713869,22.633392,0.614022,0.111255,0.101259,0.116622,0.631188
588848899934126483,756,44,3,756,403,6,229.01278299,-0.11994317,21.752388,20.856337,20.619373,20.47283,20.442503,0.127395,0.027156,0.031429,0.040583,0.14755
588848899934126484,756,44,3,756,404,6,229.01462497,-0.11833907,23.021782,21.719149,21.463545,21.266651,22.039557,0.361026,0.052175,0.062363,0.079006,0.505708
588848899934126485,756,44,3,756,405,6,229.01366641,-0.11825997,23.538149,21.870533,21.511311,21.145363,21.174185,0.597194,0.066039,0.073287,0.081295,0.316292
588848899934126489,756,44,3,756,409,6,229.01479954,-0.11986128,24.182028,23.045822,22.765955,22.170616,22.087706,0.743113,0.155239,0.189709,0.173054,0.517608
588848899934126531,756,44,3,756,451,6,229.02137792,-0.11739372,24.186419,21.312067,19.879055,19.194191,18.828245,0.759884,0.038598,0.018441,0.015623,0.039333
588848899934126533,756,44,3,756,453,3,229.01826698,-0.11694743,21.341202,20.266243,19.941935,19.750528,19.731421,0.106232,0.019944,0.021553,0.026735,0.097988
588848899934127247,756,44,3,756,1167,6,229.00873065,-0.09707369,25.338972,23.956406,22.623304,22.660297,22.520723,0.652191,0.319755,0.169264,0.261775,0.618024
588848899934127250,756,44,3,756,1170,6,229.01102256,-0.1185343,21.611694,20.529705,20.135536,19.980797,19.89715,0.114386,0.022134,0.022489,0.033696,0.091952
588848899934127344,756,44,3,756,1264,6,229.02050483,-0.10051048,24.280931,23.325287,22.212193,20.569189,19.794365,0.768684,0.196763,0.118871,0.043887,0.084279
588848899934127346,756,44,3,756,1266,6,229.01943168,-0.10046843,22.431162,21.649519,21.282515,21.31374,21.674419,0.236074,0.051594,0.056306,0.087091,0.424217
588848899934127347,756,44,3,756,1267,6,229.01856801,-0.09865961,23.116039,21.8009,21.494011,21.315948,20.893635,0.398623,0.057087,0.065869,0.085236,0.223138
588848899934127355,756,44,3,756,1275,6,229.022198,-0.11119798,22.558069,21.495003,21.050728,20.97217,20.673199,0.247657,0.044557,0.04478,0.061636,0.1789
588848899934127363,756,44,3,756,1283,6,229.02286718,-0.10241265,21.513441,20.488729,19.922915,19.739084,19.819971,0.105926,0.021228,0.018859,0.022761,0.086003
588848899934127364,756,44,3,756,1284,3,229.02204778,-0.10159154,23.361252,22.877056,21.469017,21.081184,20.665884,0.626228,0.182794,0.084767,0.093363,0.249397
588848899934127365,756,44,3,756,1285,6,229.0227057,-0.10049191,23.08642,22.821663,22.634809,21.987518,22.09236,0.402689,0.138031,0.183525,0.159276,0.56266
588848899934127366,756,44,3,756,1286,6,229.02340056,-0.10348725,25.60887,23.319818,22.813208,22.14703,21.743816,0.567875,0.199768,0.202926,0.173721,0.430905
588848899934127872,756,44,3,756,1792,3,229.01479451,-0.09750534,23.559916,22.700266,22.349648,22.171785,21.516842,0.545794,0.119485,0.136423,0.177879,0.365223
588848899934127873,756,44,3,756,1793,6,229.01390234,-0.0977826,24.743683,23.361952,23.002953,22.548328,22.242414,0.803921,0.203505,0.232545,0.239053,0.584755
588848899934128875,756,44,3,756,2795,6,229.01371858,-0.09598547,24.66437,22.306128,21.178661,20.575916,20.32415,0.806097,0.084564,0.049814,0.044882,0.13324
588848899934128902,756,44,3,756,2822,6,229.01833296,-0.1191492,25.025305,23.259808,22.829781,22.863411,21.928638,0.748214,0.185749,0.200667,0.308197,0.472739
588848899934129426,756,44,3,756,3346,6,229.01037203,-0.12053509,23.751101,23.955982,22.608881,23.258741,22.220263,0.603477,0.316778,0.165823,0.415147,0.554602
588848899934129440,756,44,3,756,3360,6,229.0235434,-0.11221921,26.298317,24.032104,22.67012,23.096521,23.231865,0.355868,0.374502,0.195619,0.416286,0.679807
588848899934126370,756,44,3,756,290,6,229.02609736,-0.10706798,17.042685,15.825663,15.37668,15.232768,15.175742,7.092034E-3,3.573192E-3,3.510858E-3,3.753574E-3,5.061149E-3
588848899934126372,756,44,3,756,292,6,228.99703769,-0.10941846,21.898476,19.405806,17.995638,17.287331,16.887741,0.144219,0.01088,6.305198E-3,5.668571E-3,0.010437
588848899934126373,756,44,3,756,293,6,229.02710535,-0.10849852,19.44467,18.346031,17.57176,17.305351,17.212891,0.024541,6.777817E-3,5.364195E-3,5.700505E-3,0.012585
588848899934126379,756,44,3,756,299,6,229.00047155,-0.11313238,21.520491,20.260105,19.711329,19.523766,19.438454,0.106079,0.018109,0.01626,0.019391,0.062657
588848899934126386,756,44,3,756,306,6,229.00141803,-0.11537117,21.710491,20.540991,20.150932,20.0595,20.121161,0.125254,0.022044,0.022312,0.029501,0.113453
588848899934126387,756,44,3,756,307,6,229.02883219,-0.10640151,21.615709,20.533232,20.189173,20.087833,20.181684,0.114766,0.021661,0.022815,0.029722,0.117308
588848899934126390,756,44,3,756,310,3,229.02524369,-0.11046274,21.557745,20.407637,20.060728,19.940109,20.040289,0.132219,0.023029,0.024637,0.032656,0.133019
588848899934126396,756,44,3,756,316,6,229.00132143,-0.09998598,19.714138,18.178595,17.559635,17.285099,17.141785,0.029156,6.083947E-3,5.334791E-3,5.637859E-3,0.012067
588848899934126397,756,44,3,756,317,6,228.99933767,-0.10440815,21.551069,20.313656,19.800608,19.571373,19.524818,0.109445,0.01876,0.01729,0.020099,0.067319
588848899934126400,756,44,3,756,320,3,229.00280487,-0.09789782,20.435688,19.462286,19.2411,19.070822,19.017443,0.062722,0.013388,0.015368,0.019579,0.069325
588848899934126402,756,44,3,756,322,6,229.00213457,-0.09659242,22.446953,21.102505,20.847807,20.75145,20.722887,0.226645,0.032655,0.037729,0.051101,0.186468
588848899934126403,756,44,3,756,323,6,229.00075205,-0.10081863,22.523922,21.292713,20.928377,20.884743,20.731155,0.252735,0.039437,0.045096,0.058033,0.187754
588848899934126404,756,44,3,756,324,6,229.00167456,-0.10195998,22.289539,21.413645,21.009926,20.863863,20.881485,0.212699,0.043745,0.045733,0.060439,0.233034
588848899934126406,756,44,3,756,326,6,228.99983983,-0.10358292,23.557014,22.602665,22.001093,21.719837,21.382156,0.533949,0.107744,0.099091,0.11733,0.319764
588848899934126408,756,44,3,756,328,3,229.00451981,-0.09868529,23.539635,22.373863,21.878914,21.626854,21.414965,0.64934,0.108322,0.111351,0.137863,0.423505
588848899934126409,756,44,3,756,329,6,228.99888813,-0.10171762,23.745407,22.56534,22.32556,22.148859,22.071943,0.607039,0.104329,0.130778,0.170634,0.5129
588848899934126410,756,44,3,756,330,6,228.99824546,-0.10351129,24.84877,23.230877,22.564142,22.812521,22.10795,0.788343,0.182118,0.160681,0.296574,0.522954
588848899934126411,756,44,3,756,331,6,229.00238748,-0.09505183,23.379517,23.02236,22.540016,22.258249,21.854858,0.532465,0.171371,0.176073,0.212413,0.517323
588848899934126412,756,44,3,756,332,3,228.99821986,-0.10560971,23.533354,22.956633,22.666725,21.88415,20.978006,0.730006,0.200957,0.247819,0.195473,0.338436
588848899934126413,756,44,3,756,333,6,228.99989671,-0.10158849,24.200912,23.292467,22.653309,22.378338,23.620989,0.785628,0.198931,0.181499,0.217754,0.53096
588848899934126414,756,44,3,756,334,6,228.99877387,-0.1028478,23.304939,22.972095,22.834923,23.000647,21.418077,0.454778,0.14698,0.202385,0.345553,0.331607
588848899934126481,756,44,3,756,401,6,229.01316348,-0.12124742,21.851912,19.453043,18.021854,17.025751,16.465014,0.140737,0.01129,6.353523E-3,5.224017E-3,8.483862E-3
588848899934126482,756,44,3,756,402,6,229.01504828,-0.12138148,19.811506,18.257925,17.595573,17.332886,17.181278,0.031118,6.276077E-3,5.355796E-3,5.756745E-3,0.012493
588848899934126486,756,44,3,756,406,6,229.01406056,-0.12186181,23.207855,22.389456,21.925476,21.929344,21.734846,0.418618,0.090756,0.093176,0.141346,0.417642
588848899934126487,756,44,3,756,407,3,229.01598175,-0.12269278,25.326769,23.115858,22.480219,21.913269,21.190536,0.660964,0.164911,0.148799,0.13892,0.27334
588848899934126488,756,44,3,756,408,6,229.01316329,-0.12280363,23.298157,22.880373,22.600143,22.044111,21.930983,0.441957,0.135039,0.165001,0.154866,0.476536
588848899934126490,756,44,3,756,410,6,229.01156966,-0.12157959,24.224829,23.457243,22.896786,22.253048,21.379501,0.762817,0.219548,0.214532,0.18883,0.324709
588848899934126529,756,44,3,756,449,6,229.0237873,-0.11593252,18.905113,17.626942,17.307741,17.176538,17.133572,0.017831,5.008076E-3,4.90187E-3,5.431115E-3,0.012005
588848899934126530,756,44,3,756,450,6,229.02012497,-0.12284352,21.397099,19.956102,19.41218,19.198721,19.095304,0.095644,0.01495,0.013325,0.015485,0.047593
588848899934126532,756,44,3,756,452,6,229.02468022,-0.11475664,21.191563,20.270266,19.903662,19.759239,19.79949,0.085371,0.018756,0.019225,0.024218,0.090825
588848899934126537,756,44,3,756,457,6,229.02521452,-0.11660858,22.089083,20.908779,20.537525,20.418514,20.493259,0.168004,0.028169,0.029577,0.03872,0.153227
588848899934126538,756,44,3,756,458,3,229.02064222,-0.11903515,22.009279,20.785852,20.559647,20.449181,20.462296,0.171869,0.027714,0.0329,0.044094,0.169307
588848899934126541,756,44,3,756,461,6,229.02653215,-0.11327476,22.86087,21.163904,20.851013,20.744215,21.120754,0.327886,0.034743,0.038813,0.052359,0.282266
588848899934126542,756,44,3,756,462,3,229.02516321,-0.11899613,21.961422,20.913118,20.667702,20.564075,20.567686,0.196032,0.03519,0.042429,0.058632,0.228051
588848899934126549,756,44,3,756,469,3,229.02459369,-0.11791959,23.956062,21.610264,20.587931,19.869429,19.541782,1.6014,0.112274,0.070504,0.056963,0.168774
588848899934126550,756,44,3,756,470,3,229.02644585,-0.11794618,24.798115,22.95767,21.780273,20.962561,21.116688,0.869847,0.160699,0.090632,0.067926,0.291609
588848899934126551,756,44,3,756,471,6,229.02870189,-0.11267205,22.928349,21.593321,21.343395,21.172222,21.038969,0.340308,0.048164,0.057664,0.074448,0.251256
588848899934126552,756,44,3,756,472,6,229.0282653,-0.11117804,22.97296,21.797836,21.34561,21.364935,21.020288,0.345875,0.055435,0.056676,0.085948,0.240082
588848899934127143,756,44,3,756,1063,6,229.0107071,-0.12486136,22.623404,21.097128,20.80489,20.751637,20.563751,0.261368,0.032461,0.036446,0.051408,0.164047
588848899934127144,756,44,3,756,1064,6,229.00652014,-0.12294038,22.556389,21.293232,20.935055,20.789253,20.702206,0.24917,0.037564,0.040489,0.052997,0.185433
588848899934127156,756,44,3,756,1076,3,229.00686707,-0.12161287,23.107712,22.092609,21.755512,21.552521,20.984373,0.437318,0.079549,0.091539,0.118607,0.271418
588848899934127162,756,44,3,756,1082,6,228.99771378,-0.11539457,23.64999,21.79233,21.399988,21.186392,21.612434,0.618016,0.059671,0.064395,0.081386,0.425586
588848899934127164,756,44,3,756,1084,6,228.99933982,-0.11579814,23.342882,22.218369,21.973475,21.701275,21.290489,0.494119,0.084169,0.104407,0.126356,0.32999
588848899934127244,756,44,3,756,1164,6,229.01075792,-0.09384137,20.962545,19.724621,19.172474,18.939171,18.84914,0.069365,0.013073,0.011517,0.013042,0.039239
588848899934127245,756,44,3,756,1165,6,229.00874519,-0.09459591,22.792763,21.55184,21.127527,21.18741,20.720488,0.302784,0.045846,0.047271,0.073865,0.184907
588848899934127246,756,44,3,756,1166,6,229.00926584,-0.09569819,23.771231,22.498413,21.965168,22.041113,23.06992,0.629609,0.101781,0.09856,0.159956,0.650186
588848899934127248,756,44,3,756,1168,6,229.01240282,-0.09380469,24.835978,23.080826,22.490828,22.686171,21.454031,0.872391,0.177147,0.166011,0.303807,0.379519
588848899934127343,756,44,3,756,1263,6,229.01819753,-0.0967581,21.685081,20.629686,20.320293,20.176165,20.083973,0.125148,0.023928,0.025897,0.033199,0.1129
588848899934127352,756,44,3,756,1272,6,229.02066063,-0.09750664,21.984564,21.090065,20.730801,20.620319,20.412102,0.155658,0.032867,0.034388,0.045738,0.143241
588848899934127362,756,44,3,756,1282,6,229.02353236,-0.10130884,20.616699,19.489208,19.324043,19.298887,19.225914,0.053579,0.011406,0.012679,0.016567,0.05269
588848899934127375,756,44,3,756,1295,6,229.02489583,-0.09761463,20.290058,18.890947,18.287043,18.042425,17.900234,0.04286,8.385763E-3,7.172876E-3,7.842365E-3,0.019565
588848899934127376,756,44,3,756,1296,3,229.02457275,-0.09870326,22.799282,22.030155,21.47275,21.432356,21.3253,0.357215,0.080166,0.075714,0.112043,0.375696
588848899934128165,756,44,3,756,2085,6,229.01557612,-0.0943422,22.367279,21.184765,20.880827,20.86323,20.603514,0.217418,0.035155,0.039261,0.057111,0.172136
588848899934128781,756,44,3,756,2701,3,228.99929391,-0.11079723,23.368378,22.842127,22.420204,22.042805,21.545816,0.593904,0.168945,0.183067,0.203963,0.481037
588848899934128811,756,44,3,756,2731,3,229.0048741,-0.11875794,25.268612,22.787281,22.448765,22.197992,21.944504,0.709147,0.129923,0.1514,0.186793,0.50283
588848899934128814,756,44,3,756,2734,6,229.00521557,-0.09718797,24.994661,23.096155,22.408649,22.104525,22.519457,0.918758,0.197571,0.174116,0.205246,0.783064
588848899934128824,756,44,3,756,2744,6,229.00722212,-0.09582396,22.886276,21.734617,21.399155,21.281532,20.765696,0.329852,0.053916,0.060416,0.082055,0.199302
588848899934128882,756,44,3,756,2802,3,229.01393705,-0.09244609,22.593433,21.27145,20.9827,20.750452,21.01066,0.335739,0.046438,0.055094,0.06905,0.331589
588848899934128883,756,44,3,756,2803,6,229.01201792,-0.09177235,23.103474,22.01437,21.691084,21.54468,21.345327,0.397279,0.068086,0.077704,0.10358,0.332456
588848899934128900,756,44,3,756,2820,6,229.01805508,-0.12144203,22.979811,22.552011,22.296333,22.057364,22.494202,0.347332,0.103838,0.12816,0.158719,0.622495
588848899934128921,756,44,3,756,2841,6,229.02126051,-0.09477775,22.830307,21.67503,21.301046,20.981464,20.919987,0.331565,0.054366,0.058654,0.067257,0.240465
588848899934128939,756,44,3,756,2859,3,229.02297616,-0.12104174,25.596756,22.551735,21.794346,21.920874,21.464857,0.844392,0.150449,0.122147,0.212024,0.529488
588848899934128940,756,44,3,756,2860,6,229.02272762,-0.12007169,23.532736,22.68861,22.342714,22.016912,21.662457,0.529455,0.115432,0.132275,0.151323,0.397552
588848899934128954,756,44,3,756,2874,3,229.02629674,-0.09968089,24.627281,22.985239,22.804863,21.847834,23.522272,1.081976,0.199529,0.269393,0.179732,0.746444
